Part ID,Complete Auto Carpet Kit,1974,1982,Dodge,Ramcharger,,Covers all floor originally carpeted,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/ea/62/ee/63/63ee62ea1292792ac38aff85/Coverage_Complete-Auto-Carpet-Kit-SUV.png, $ 340.00 , $ 442.00 , $ 244.80 , $ 318.24 
195S,Front with Side Extensions Auto Carpet Kit,1981,1993,Dodge,D250,Small transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/19/7b/a3/63/63a37b19f2876cfbad906787/195S.jpg, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
195S,Front with Side Extensions Auto Carpet Kit,1981,1993,Dodge,D350,Small transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/19/7b/a3/63/63a37b19f2876cfbad906787/195S.jpg, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
195S,Front with Side Extensions Auto Carpet Kit,1981,1993,Dodge,W250,Small transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/19/7b/a3/63/63a37b19f2876cfbad906787/195S.jpg, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
195S,Front with Side Extensions Auto Carpet Kit,1981,1993,Dodge,W350,Small transmission,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/19/7b/a3/63/63a37b19f2876cfbad906787/195S.jpg, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
8LG,Front and Rear Auto Carpet Kit,1981,1983,Chrysler,Imperial,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1310B,Front and Rear Auto Carpet Kit,1982,1989,Plymouth,Gran Fury,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
8LG,Front and Rear Auto Carpet Kit,1982,1987,Chrysler,New Yorker,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
8SM,Front and Rear Auto Carpet Kit,1982,1983,Dodge,400,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
26,Front and Rear Auto Carpet Kit,1983,1987,Dodge,Charger,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
26,Front and Rear Auto Carpet Kit,1983,1987,Plymouth,Turismo,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
26,Front and Rear Auto Carpet Kit,1983,1986,Plymouth,Turismo 2.2,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
31,Front and Rear Auto Carpet Kit,1983,1984,Chrysler,E Class,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
8LG,Front and Rear Auto Carpet Kit,1983,1989,Chrysler,Fifth Ave,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
8LG,Front and Rear Auto Carpet Kit,1983,1989,Chrysler,Fifth Avenue,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
8SM,Front and Rear Auto Carpet Kit,1983,1988,Dodge,600,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
20,Front and Rear Auto Carpet Kit,1984,1986,Chrysler,Laser,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
20,Front and Rear Auto Carpet Kit,1984,1993,Dodge,Daytona,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
20A,Front and Rear Auto Carpet Kit,1984,1986,Dodge,Conquest,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 190.00 , $ 247.00 , $ 136.80 , $ 177.84 
20,Front and Rear Auto Carpet Kit,1985,1989,Dodge,Lancer,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
31,Front and Rear Auto Carpet Kit,1985,1988,Plymouth,Caravelle,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
33,Front and Rear Auto Carpet Kit,1987,1994,Dodge,Shadow,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
33,Front and Rear Auto Carpet Kit,1987,1994,Plymouth,Sundance,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
194,Front with Side Extensions Auto Carpet Kit,1987,2000,Dodge,Dakota,,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb31aaaecc7764a3c3/Coverage_Front-With-Side-Extensions-Carpet-Kit-Pickup.png, $ 145.00 , $ 188.50 , $ 104.40 , $ 135.72 
28,Front and Rear Auto Carpet Kit,1988,1993,Dodge,Dynasty,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1311,Front and Rear Auto Carpet Kit,1988,1996,Chrysler,New Yorker,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
26,Front and Rear Auto Carpet Kit,1989,1989,Dodge,Omni America,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
28,Front and Rear Auto Carpet Kit,1989,1994,Dodge,Spirit,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
35,Front and Rear Auto Carpet Kit,1989,1995,Plymouth,Acclaim,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
20,Front and Rear Auto Carpet Kit,1990,1994,Plymouth,Laser,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1311,Front and Rear Auto Carpet Kit,1990,1992,Dodge,Monaco,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
37,Front and Rear Auto Carpet Kit,1993,1997,Dodge,Intrepid,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1312,Front and Rear Auto Carpet Kit,1993,1998,Chrysler,Concorde,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 190.00 , $ 247.00 , $ 136.80 , $ 177.84 
1312,Front and Rear Auto Carpet Kit,1994,1997,Chrysler,LHS,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 190.00 , $ 247.00 , $ 136.80 , $ 177.84 
1313,Front and Rear Auto Carpet Kit,1995,2000,Dodge,Neon,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1313,Front and Rear Auto Carpet Kit,1995,2000,Plymouth,Neon,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1905A,Front and Rear Auto Carpet Kit,1995,2000,Chrysler,Sebring,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
Pattern,Product Type,Start Year,End Year,Make,Model,Notes,Coverage,Image,Loop & Cut Pile,80/20 Loop,Loop & Cut Pile,80/20 Loop
,,,,,,,,,MSRP,,Your Cost,
